strategy,timeframe,rank,total_trades,win_rate,profit_factor,expectancy,max_drawdown,gross_pnl,net_pnl,lookback,rsi_threshold,distance_from_ema20,volume_ratio,bb_std_multiplier,take_profit_pct,stop_loss_pct,max_holding_candles
donchian_breakout,5m,101,956,0.4006276150627615,0.6913436251389192,-0.07284927015133612,71.02770940727481,6.838833268630132,-69.64390226467732,20,,,0.8,,0.006,0.004,24
donchian_breakout,5m,102,844,0.4277251184834123,0.6910390188913937,-0.07812709886230196,67.98900920855704,1.5813611046590021,-65.93927143978286,30,,,0.8,,0.006,0.005,24
donchian_breakout,5m,103,789,0.38783269961977185,0.6909490210661504,-0.07915391202613382,68.13290845553301,0.6678305435978489,-62.45243658861959,30,,,1.2,,0.006,0.004,36
donchian_breakout,5m,104,729,0.3292181069958848,0.6899986337671582,-0.08709179217391606,69.10345119218246,-5.171985288900361,-63.48991649478481,30,,,1.2,,0.01,0.004,36
donchian_breakout,5m,105,999,0.3083083083083083,0.6895303657966779,-0.07300548831423181,73.97257987955604,6.990313299402182,-72.93248282591759,10,,,1.2,,0.01,0.003,24
donchian_breakout,5m,106,761,0.3455978975032852,0.6894293615988931,-0.07987864108125767,64.83553435178037,0.09239109360036828,-60.78764586283708,30,,,1.2,,0.01,0.004,24
donchian_breakout,5m,107,778,0.37017994858611825,0.6894080765697792,-0.09136492079213192,77.6009531017677,-8.845446554900592,-71.08190837627863,30,,,0.8,,0.008,0.005,36
donchian_breakout,5m,108,769,0.32769830949284784,0.6891148682154087,-0.08753838628776368,73.26094477379715,-5.799338790806586,-67.31701905529027,30,,,0.8,,0.01,0.004,36
donchian_breakout,5m,109,811,0.38964241676942046,0.6886945716844788,-0.08290277170982352,73.22584606324904,-2.3550898926239334,-67.23414785666688,30,,,0.8,,0.008,0.005,24
donchian_breakout,5m,110,768,0.38671875,0.6886299574381387,-0.08315207237122903,70.81824468427376,-2.4217602852179847,-63.860791581103896,30,,,1.2,,0.008,0.005,24
donchian_breakout,5m,111,785,0.37452229299363055,0.6882022311971481,-0.0849749750494684,71.20968980222052,-3.9069181811051297,-66.70535541383269,30,,,0.8,,0.01,0.005,24
donchian_breakout,5m,112,812,0.3583743842364532,0.6878265173382196,-0.07871547632596111,69.82543530845902,1.043450603561006,-63.916966776680425,30,,,1.0,,0.008,0.004,24
donchian_breakout,5m,113,1226,0.3646003262642741,0.6878148579427087,-0.06451106253542978,79.66855789217107,18.99703614602151,-79.0905626684369,10,,,0.8,,0.01,0.004,12
donchian_breakout,5m,114,745,0.35704697986577183,0.6875371401467505,-0.09400116643519017,75.32878168022712,-10.435043011421236,-70.03086899421668,30,,,0.8,,0.01,0.005,36
donchian_breakout,5m,115,819,0.38583638583638585,0.6874137867714484,-0.08007501267990888,69.65628840292896,-0.061459968832916295,-65.58143538484538,30,,,1.0,,0.006,0.004,36
donchian_breakout,5m,116,960,0.365625,0.6872975583480297,-0.06814572560729813,66.27726961251025,11.384657279905754,-65.4198965830062,20,,,1.0,,0.01,0.005,12
donchian_breakout,5m,117,927,0.4002157497303128,0.687219013073371,-0.07409682773099494,69.78994937833353,5.474430465553921,-68.6877593066323,20,,,1.0,,0.006,0.004,24
donchian_breakout,5m,118,1093,0.32479414455626715,0.6869671443663814,-0.07135288786674097,78.93170810043479,9.455075591888873,-77.98870643834789,10,,,1.0,,0.008,0.003,24
donchian_breakout,5m,119,1177,0.34749362786745963,0.6865763754378544,-0.07255265922007965,86.86353438989738,8.76902770904987,-85.39447990203375,10,,,0.8,,0.006,0.003,36
donchian_breakout,5m,120,1028,0.2850194552529183,0.6861627418159795,-0.0794512884440225,82.59836278686659,0.5643012000248933,-81.67592452045513,10,,,1.0,,0.01,0.003,36
donchian_breakout,5m,121,886,0.39954853273137697,0.6860305444865424,-0.07490046564887297,70.39931484783044,4.5199954332718555,-66.36181256490146,20,,,1.2,,0.006,0.004,24
donchian_breakout,5m,122,824,0.42597087378640774,0.6856626963676865,-0.07961494665293453,67.65245381079225,0.31741092235086904,-65.60271604201806,30,,,1.0,,0.006,0.005,24
donchian_breakout,5m,123,1080,0.28888888888888886,0.6854867508907784,-0.07925456783767906,86.55036377859702,0.8053888908629587,-85.5949332646934,10,,,0.8,,0.01,0.003,36
donchian_breakout,5m,124,707,0.3564356435643564,0.6838517563871974,-0.0954990282848534,72.11744071467479,-10.962197876541973,-67.51781299739136,30,,,1.2,,0.01,0.005,36
donchian_breakout,5m,125,1157,0.3258426966292135,0.683750512660991,-0.07152114032672088,84.09446612282612,9.813966228475344,-82.74995935801606,10,,,0.8,,0.008,0.003,24
donchian_breakout,5m,126,1184,0.3310810810810811,0.6823098849137813,-0.06279900112309443,75.51382957143815,20.374132323185467,-74.35401732974381,10,,,1.0,,0.01,0.003,12
donchian_breakout,5m,127,785,0.3375796178343949,0.6814047080561618,-0.08798248624046662,76.40752553078396,-6.268759202447272,-69.0662516987663,30,,,1.0,,0.008,0.004,36
donchian_breakout,5m,128,744,0.3709677419354839,0.6813603777248259,-0.08723103351024045,69.80772170064958,-5.382041748318217,-64.89988893161889,30,,,1.2,,0.01,0.005,24
donchian_breakout,5m,129,674,0.41839762611275966,0.6802081920514129,-0.08961778450025096,63.07288526225872,-6.484980745467339,-60.40238675316915,50,,,1.2,,0.006,0.005,36
donchian_breakout,5m,130,1115,0.34439461883408073,0.6801349834233046,-0.07450414679824849,84.92105816791072,6.130328451333457,-83.07212368004707,10,,,1.0,,0.006,0.003,36
donchian_breakout,5m,131,1001,0.4015984015984016,0.6793052291521404,-0.06699044301259643,67.80786485510347,13.027777655453143,-67.05743345560903,20,,,1.0,,0.006,0.005,12
donchian_breakout,5m,132,1030,0.4058252427184466,0.6791440288099198,-0.0673297458904691,69.61498237047307,13.05558396640339,-69.34963826718317,20,,,0.8,,0.006,0.005,12
